,Client ID,Variation,gendr,clnt_age,start_to_step_1_mins,step_1_to_2_mins,step_2_to_3_mins,step_3_to_con_mins,total_time_mins
42287,1033915,Test,M,62.5,0.13333333333333333,0.6666666666666666,1.7333333333333334,2.466666666666667,5.0
42293,9799347,Control,U,38.0,0.48333333333333334,0.75,1.1333333333333333,0.0,0.0
42306,9316615,Control,M,52.5,3.216666666666667,0.6,3.183333333333333,0.9666666666666667,5.0
42315,1584456,Test,F,56.5,1.0833333333333333,1.4166666666666667,5.866666666666666,10602.7,10611.066666666668
42323,3596662,Test,M,44.5,0.11666666666666667,0.7,0.7333333333333333,0.45,2.0
42329,4320154,Test,F,39.5,0.16666666666666666,0.45,1.4,2.683333333333333,4.7
42335,6566073,Control,F,32.5,6.15,0.4666666666666667,2.25,0.95,5.083333333333333
42346,7555597,Control,F,35.5,0.5166666666666667,0.18333333333333332,4.033333333333333,1.35,6.083333333333333
42351,2846662,Control,M,41.0,0.08333333333333333,0.26666666666666666,1.2333333333333334,792.9333333333333,794.5166666666667
42358,6437297,Test,M,47.0,0.21666666666666667,0.4,0.9833333333333333,0.6166666666666667,2.216666666666667
42363,5487809,Control,M,33.0,0.95,0.06666666666666667,0.5833333333333334,0.0,0.0
42370,4001333,Test,F,44.5,0.06666666666666667,0.11666666666666667,0.7166666666666667,0.3333333333333333,1.2333333333333334
42376,37064,Control,U,32.5,0.8833333333333333,1.1833333333333333,2.45,1.35,5.866666666666666
42385,3624351,Control,M,52.0,0.36666666666666664,0.3333333333333333,5.7,0.0,0.0
42389,6638301,Test,M,26.0,0.21666666666666667,0.3333333333333333,1.6333333333333333,3.0833333333333335,5.266666666666667
42395,8110365,Test,F,58.5,13.05,0.5166666666666667,15.433333333333334,4604.383333333333,4630.683333333333
42407,9282633,Test,F,59.5,1.25,2.0833333333333335,11.433333333333334,2.6666666666666665,4.316666666666666
42422,9213837,Control,U,29.5,0.3333333333333333,0.5166666666666667,0.6666666666666666,0.31666666666666665,1.8333333333333333
42427,1958144,Test,M,35.0,0.31666666666666665,0.0,0.0,0.0,0.0
42431,7068809,Test,F,68.0,0.23333333333333334,0.45,0.85,2.3333333333333335,3.8666666666666667
42436,9243610,Control,U,58.5,0.45,0.13333333333333333,0.25,0.75,1.5
42444,6944127,Control,M,32.5,0.3,1.8833333333333333,3.1166666666666667,1.6666666666666667,6.966666666666667
42452,2032283,Test,M,31.5,2.5166666666666666,1.1666666666666667,1.7333333333333334,1.4833333333333334,2.4
42465,2218050,Test,U,26.5,0.13333333333333333,0.2833333333333333,0.8333333333333334,0.55,1.8
42470,7241089,Control,U,39.5,0.3333333333333333,1.1166666666666667,2.216666666666667,1.2,4.866666666666666
42477,9519150,Test,F,54.5,10.9,1.95,5.683333333333334,80124.48333333334,80124.35
42492,562620,Test,U,31.0,0.4,0.0,0.0,0.0,0.0
42494,9669723,Control,F,67.5,0.9333333333333333,1.0,0.8833333333333333,3.3666666666666667,6.183333333333334
42499,4190314,Control,F,61.0,0.4166666666666667,0.75,0.5166666666666667,0.0,0.0
42505,7801613,Control,M,61.5,4.65,0.95,0.7,0.8166666666666667,7.116666666666666
42510,7885624,Control,M,29.5,0.1,0.2833333333333333,1.9,0.6333333333333333,2.9166666666666665
42515,1660696,Test,U,44.0,0.25,1.6,2.1666666666666665,0.43333333333333335,4.45
42522,1766612,Test,U,48.5,0.15,0.2833333333333333,2.5833333333333335,0.5,1.6666666666666667
42535,1445998,Test,U,56.5,0.5333333333333333,1.0666666666666667,0.3333333333333333,1.7833333333333334,3.716666666666667
42541,2933555,Test,M,40.5,0.15,0.8666666666666667,1.65,2.316666666666667,4.983333333333333
42546,980310,Test,F,25.5,0.6166666666666667,0.2,0.8166666666666667,0.7833333333333333,1.9666666666666666
42554,6243230,Test,U,57.5,0.21666666666666667,0.23333333333333334,0.8666666666666667,0.5833333333333334,1.9
42560,4255962,Control,F,61.5,0.6166666666666667,0.5,0.5,12.466666666666667,14.083333333333334
42568,9230154,Control,U,32.0,0.43333333333333335,0.25,1.2,0.0,0.0
42582,2371463,Test,F,73.5,0.2833333333333333,0.75,1.0,1.45,3.4833333333333334
42587,6673743,Control,F,63.5,1.4333333333333333,0.2,3.283333333333333,2.1666666666666665,7.083333333333333
42592,4349159,Control,F,59.0,0.05,0.7833333333333333,1.8833333333333333,1637.5333333333333,1640.25
42600,9320071,Test,F,68.0,0.5666666666666667,2.316666666666667,1.7666666666666666,0.0,0.0
42604,4041751,Test,U,30.0,0.11666666666666667,0.0,0.0,0.0,0.0
42607,6298044,Test,M,57.5,1.85,0.31666666666666665,1.3666666666666667,0.4666666666666667,2.216666666666667
42618,4530453,Test,U,28.5,6.516666666666667,1.8,1.8166666666666667,4421.683333333333,4426.95
42628,6354599,Control,F,45.5,0.3,0.4,1.3166666666666667,90651.78333333334,90651.31666666667
42638,3487866,Control,F,29.5,0.1,1.75,0.9666666666666667,0.55,3.3666666666666667
42647,8946556,Test,M,89.5,0.31666666666666665,3.316666666666667,1.4666666666666666,4.883333333333334,9.983333333333333
42652,5466929,Control,F,50.5,0.4,0.3,6.066666666666666,5.65,12.416666666666666
42657,4839980,Control,M,38.0,0.25,0.26666666666666666,7.483333333333333,0.45,6.583333333333333
42672,6774721,Control,M,67.5,0.9,1.4333333333333333,1.6666666666666667,93956.65,93960.65
42681,6697350,Test,F,51.0,0.11666666666666667,0.3333333333333333,2.8333333333333335,1.5,4.783333333333333
42686,8593582,Test,F,31.5,1.0,0.31666666666666665,1.3333333333333333,0.6333333333333333,3.283333333333333
42691,3302697,Test,U,30.0,0.23333333333333334,0.38333333333333336,1.1833333333333333,0.0,0.0
42695,9414732,Control,M,41.0,0.4,5.75,3.816666666666667,0.0,0.0
42701,7570145,Control,F,66.5,1.1833333333333333,2.966666666666667,14.516666666666667,1.0333333333333334,19.7
42714,4361167,Control,F,66.5,0.3,0.7833333333333333,0.55,2.033333333333333,3.6666666666666665
42719,1167117,Control,M,28.0,0.6,0.5333333333333333,1.6666666666666667,0.0,0.0
42724,8665449,Test,M,47.0,0.05,0.75,0.0,0.0,0.0
42728,160741,Test,U,22.0,0.08333333333333333,0.5333333333333333,1.5333333333333334,0.6833333333333333,2.8333333333333335
42735,9341296,Test,M,28.0,0.43333333333333335,0.6666666666666666,0.0,0.0,0.0
42742,7961024,Test,U,51.5,0.35,0.48333333333333334,1.6833333333333333,1.0666666666666667,3.5833333333333335
42747,2413454,Test,M,62.5,0.18333333333333332,0.2833333333333333,0.38333333333333336,0.7666666666666667,1.6166666666666667
42752,4243856,Control,M,27.5,0.45,0.15,1.0333333333333334,0.9333333333333333,2.1666666666666665
42760,2907522,Test,F,57.5,0.08333333333333333,0.38333333333333336,2.1166666666666667,0.6666666666666666,3.25
42765,3714063,Control,U,50.0,1.7333333333333334,0.85,1.2833333333333334,6.066666666666666,9.933333333333334
42771,1028720,Test,M,45.5,7.333333333333333,0.23333333333333334,1.4166666666666667,0.8666666666666667,3.2
42782,5566841,Test,M,50.5,0.16666666666666666,0.4,2.066666666666667,4143.4,4146.033333333334
42788,6953366,Control,U,27.5,0.18333333333333332,0.1,2500.5666666666666,1.5,2502.0666666666666
42810,6982528,Test,M,76.5,0.35,0.5166666666666667,0.95,11.1,12.65
42817,1729262,Control,M,66.5,0.8333333333333334,1.5833333333333333,0.55,3.0,5.966666666666667
42822,6187479,Control,M,28.5,0.13333333333333333,0.1,1.5166666666666666,2.3333333333333335,4.083333333333333
42827,3862660,Test,U,24.5,0.15,0.13333333333333333,1.35,0.6666666666666666,2.3
42832,5301524,Control,U,51.5,0.31666666666666665,0.3,0.9833333333333333,1.1833333333333333,2.7
42840,6612287,Test,F,47.0,0.06666666666666667,0.0,0.0,0.0,0.0
42846,7229859,Test,F,50.5,0.9166666666666666,0.4666666666666667,2.283333333333333,16.816666666666666,20.483333333333334
42854,52111,Control,M,46.0,1.0,1.8333333333333333,7.466666666666667,1.7,4.266666666666667
42870,5162491,Test,F,76.0,1.6166666666666667,8.85,16.883333333333333,0.0,0.0
42881,4985317,Test,U,62.0,2.8,0.8833333333333333,0.5333333333333333,0.36666666666666664,1.15
42896,3350550,Test,U,34.0,1.2666666666666666,0.3333333333333333,0.0,0.0,0.0
42904,4053669,Test,F,27.0,0.11666666666666667,0.15,0.8333333333333334,0.38333333333333336,1.4833333333333334
42909,1306148,Test,U,60.0,1.8666666666666667,0.4166666666666667,1.2666666666666666,0.4666666666666667,1.6333333333333333
42920,5074282,Control,F,46.5,1.3833333333333333,0.1,4.566666666666666,2.3,8.15
42927,5423334,Test,F,68.5,1.6,2.3,0.6833333333333333,5.8,10.383333333333333
42933,4055191,Test,F,49.5,0.2,0.25,0.5666666666666667,0.5166666666666667,1.5333333333333334
42938,9300933,Test,U,26.5,1.2,0.6333333333333333,0.7666666666666667,0.43333333333333335,3.033333333333333
42943,1351132,Test,U,52.5,4.65,2.5833333333333335,2.683333333333333,14.283333333333333,23.583333333333332
42951,6055544,Test,M,53.5,3.3833333333333333,1.55,1.4833333333333334,0.5833333333333334,2.25
42966,4134775,Test,U,29.5,0.11666666666666667,0.23333333333333334,1.2166666666666666,0.43333333333333335,2.0
42971,834856,Test,F,63.0,0.3,0.38333333333333336,0.55,1.9166666666666667,3.15
42979,6555622,Control,M,48.5,0.65,0.08333333333333333,1.35,0.6166666666666667,2.1333333333333333
42986,5572179,Test,M,68.5,2.6333333333333333,1.3833333333333333,1.5833333333333333,1.0666666666666667,4.0
42995,7745674,Control,M,51.5,10.45,0.05,1.5666666666666667,0.8833333333333333,12.083333333333334
43004,4098071,Test,M,65.0,16.333333333333332,2.05,0.0,0.0,0.0
43019,8296896,Test,M,65.5,5.266666666666667,1.4666666666666666,0.7666666666666667,2.183333333333333,1.4
43030,2069002,Test,M,71.0,0.8166666666666667,0.3,0.13333333333333333,0.5833333333333334,1.5666666666666667
43037,755807,Control,M,65.5,0.75,2.316666666666667,0.5666666666666667,1.3333333333333333,4.966666666666667
43045,5153749,Test,M,51.0,0.18333333333333332,0.3,1.4666666666666666,0.5333333333333333,2.4833333333333334
43050,5059105,Test,M,60.0,0.4666666666666667,0.0,0.0,0.0,0.0
43059,1764469,Control,U,42.5,0.6,0.1,0.9666666666666667,1.6333333333333333,3.3
43064,2638887,Test,M,33.5,0.15,0.55,0.8,1.3666666666666667,2.8666666666666667
43072,7661135,Control,F,73.5,0.13333333333333333,0.6666666666666666,1.2333333333333334,1.8333333333333333,3.8666666666666667
43078,2285610,Control,F,37.0,4.1,0.65,1.8666666666666667,0.9833333333333333,7.6
43083,1538101,Control,M,61.0,0.25,0.0,0.0,0.0,0.0
43088,3510156,Control,M,67.5,6.266666666666667,6.233333333333333,2.4166666666666665,4.45,7.15
43100,9654165,Test,F,34.5,0.08333333333333333,0.45,0.9166666666666666,9.8,11.25
43110,5619976,Test,M,41.5,0.11666666666666667,0.3,1.5833333333333333,3.1166666666666667,5.116666666666666
43116,109859,Control,F,67.5,0.9833333333333333,3.316666666666667,1.2833333333333334,10.483333333333333,16.066666666666666
43126,608759,Control,F,71.0,0.75,0.0,0.0,0.0,0.0
43132,1709752,Control,F,51.5,1.15,1.7333333333333334,4.616666666666666,2.066666666666667,8.7
43143,8909784,Test,M,56.5,0.3,0.5666666666666667,3.0833333333333335,1.1833333333333333,5.133333333333334
43149,8911878,Test,M,70.5,0.13333333333333333,0.3333333333333333,0.7,1.15,2.316666666666667
43154,5787197,Test,M,43.5,0.13333333333333333,0.3,2.933333333333333,0.6,3.966666666666667
43159,759459,Test,F,54.5,0.1,0.8666666666666667,1.85,5.2,8.016666666666667
43165,1705474,Control,U,53.0,0.3333333333333333,0.26666666666666666,2.816666666666667,0.0,0.0
43169,3635129,Test,U,30.0,4.716666666666667,0.6333333333333333,0.0,0.0,0.0
43179,2837711,Test,F,63.0,0.26666666666666666,0.31666666666666665,0.5333333333333333,0.0,0.0
43183,3481997,Control,U,41.5,14.833333333333334,0.75,2.716666666666667,5.466666666666667,8.65
43193,3830242,Test,F,52.0,2.183333333333333,5.216666666666667,10.066666666666666,4.133333333333334,8.95
43202,3938611,Test,U,23.5,10.35,0.08333333333333333,1.1166666666666667,0.5,1.7333333333333334
43209,8241178,Test,U,48.5,0.15,0.21666666666666667,1.4333333333333333,0.2833333333333333,2.0833333333333335
43214,8880863,Control,M,47.0,8.183333333333334,0.8666666666666667,2.6666666666666665,0.0,0.0
43221,1393064,Test,F,68.0,0.2833333333333333,1.3166666666666667,0.4666666666666667,3.283333333333333,5.35
43227,3597017,Test,U,44.5,0.8,0.55,1.7,2.1666666666666665,4.9
43236,79897,Test,U,54.5,2.6666666666666665,1.0333333333333334,5.9,1454.7666666666667,1464.05
43247,1815029,Control,F,76.0,0.05,0.16666666666666666,0.35,0.35,0.9166666666666666
43252,4316328,Test,F,68.0,1.9,2.4,3.7666666666666666,0.0,0.0
43265,9203317,Test,U,27.0,35.6,0.31666666666666665,0.3333333333333333,0.48333333333333334,1.65
43276,6971225,Test,U,29.5,0.2,0.8666666666666667,1.35,0.6,3.0166666666666666
43281,4135771,Test,U,28.5,0.11666666666666667,0.21666666666666667,0.21666666666666667,0.38333333333333336,0.9333333333333333
43286,3701649,Control,U,58.5,0.43333333333333335,1.0333333333333334,1.75,0.6833333333333333,3.9
43291,8295379,Test,U,65.5,1.6666666666666667,0.25,1.9333333333333333,9.183333333333334,13.033333333333333
43297,8544465,Test,M,67.0,0.16666666666666666,0.4,1.15,3.033333333333333,4.75
43302,9196246,Test,M,48.5,0.06666666666666667,0.4166666666666667,2.2333333333333334,6097.933333333333,6100.65
43308,7830788,Control,U,37.5,0.4666666666666667,0.15,0.8333333333333334,2.6,4.05
43314,7124517,Control,F,63.5,1.9833333333333334,3.3833333333333333,0.8166666666666667,1.2333333333333334,6.4
43323,766856,Test,U,60.5,0.2,0.48333333333333334,0.31666666666666665,0.55,1.55
43328,534419,Control,U,49.0,0.21666666666666667,0.6833333333333333,0.5,0.5833333333333334,1.9833333333333334
43333,601217,Control,F,24.5,0.4,0.13333333333333333,0.9,1.0,2.433333333333333
43342,3071896,Test,U,59.0,0.13333333333333333,7.333333333333333,0.0,0.0,0.0
43347,7474741,Control,F,75.0,0.6833333333333333,0.0,0.0,0.0,0.0
43350,9388977,Control,F,51.0,0.4666666666666667,0.0,0.0,0.0,0.0
43354,8762602,Test,F,55.0,2.0,0.26666666666666666,0.6833333333333333,0.26666666666666666,2.966666666666667
43361,3994773,Control,M,64.5,0.35,0.8,2.283333333333333,1.65,5.083333333333333
43367,5170877,Test,U,54.0,0.43333333333333335,0.6166666666666667,1.35,0.0,0.0
43371,3504849,Test,U,24.5,2.85,0.6166666666666667,66.1,1439.8666666666666,1509.25
43386,6098739,Control,F,32.5,0.2833333333333333,0.13333333333333333,1.5333333333333334,1.5333333333333334,3.4833333333333334
43393,8766054,Test,M,26.0,0.2,0.48333333333333334,0.0,0.0,0.0
43398,5696405,Test,U,63.5,0.23333333333333334,0.6166666666666667,0.8666666666666667,3.1,4.816666666666666
43403,1555671,Test,M,32.5,1.95,0.05,0.8666666666666667,1.75,4.316666666666666
43415,219306,Control,U,23.5,0.1,0.16666666666666666,0.6166666666666667,0.7333333333333333,1.6166666666666667
43420,4981342,Control,U,57.0,0.9166666666666666,0.7,0.95,1.1833333333333333,3.75
43425,7634525,Test,M,47.5,24.5,6.016666666666667,5.45,13.45,14.5
43456,9286087,Control,M,67.0,1.6,0.4166666666666667,5.883333333333334,0.4666666666666667,3.533333333333333
43465,2223558,Test,U,60.0,0.23333333333333334,0.5666666666666667,0.0,0.0,0.0
43470,4842397,Control,F,49.5,1.05,0.3,0.35,0.6,1.8666666666666667
43477,9586701,Test,U,19.5,1.2166666666666666,0.2833333333333333,0.95,3.3,5.75
43483,2791395,Control,M,56.0,0.26666666666666666,1.5833333333333333,6.45,15.566666666666666,23.866666666666667
43488,2915029,Test,M,28.5,0.11666666666666667,0.16666666666666666,0.9166666666666666,0.8166666666666667,2.0166666666666666
43493,5300168,Test,M,65.5,3.3,0.26666666666666666,0.5333333333333333,1.9,5.516666666666667
43499,9269493,Control,M,44.0,0.9666666666666667,0.13333333333333333,1.4833333333333334,0.0,0.0
43508,1497547,Test,U,21.0,0.06666666666666667,0.13333333333333333,1.1166666666666667,0.31666666666666665,1.6333333333333333
43513,6965013,Test,U,29.5,0.26666666666666666,0.5833333333333334,0.2,0.36666666666666664,1.4166666666666667
43518,3214725,Control,F,66.5,0.26666666666666666,0.26666666666666666,0.8833333333333333,9.25,10.666666666666666
43527,853743,Control,M,37.5,0.6,1.3833333333333333,2.85,0.85,5.683333333333334
43532,3941959,Control,U,43.0,0.3,0.3333333333333333,1.25,1.15,3.033333333333333
43537,1273976,Test,F,36.5,0.1,0.36666666666666664,1.4166666666666667,0.35,2.2333333333333334
43542,5067691,Test,U,34.5,0.06666666666666667,0.31666666666666665,0.23333333333333334,0.35,0.9666666666666667
43547,4971958,Control,M,65.5,0.6833333333333333,0.0,2.25,4.116666666666666,7.05
43551,266232,Test,F,51.5,0.16666666666666666,0.35,0.6833333333333333,1.4666666666666666,2.6666666666666665
43556,322927,Control,U,61.5,1.2166666666666666,0.31666666666666665,0.6666666666666666,1.9166666666666667,4.116666666666666
43561,5515625,Control,F,38.0,0.21666666666666667,0.21666666666666667,0.0,0.0,0.0
43565,4825669,Test,U,38.5,0.15,0.2,0.31666666666666665,1.0166666666666666,1.6833333333333333
43570,2214910,Control,F,50.0,2.5166666666666666,0.6166666666666667,4.35,0.2833333333333333,3.7333333333333334
43579,7446763,Test,F,32.0,0.6833333333333333,0.13333333333333333,16.516666666666666,0.0,0.0
43587,7990507,Control,F,58.5,2.8,4.383333333333334,1.2,1.25,7.4
43596,2758168,Control,U,38.0,2.25,0.31666666666666665,0.0,0.0,0.0
43600,5716357,Control,U,28.5,0.3,0.08333333333333333,1.4666666666666666,0.75,2.6
43605,9734546,Test,U,24.0,0.8666666666666667,0.18333333333333332,0.0,0.0,0.0
43609,3296840,Test,F,42.5,0.25,0.25,0.8833333333333333,0.3333333333333333,1.7166666666666666
43614,230950,Control,U,40.5,1.0333333333333334,0.1,0.6666666666666666,2.783333333333333,4.583333333333333
43619,6452006,Test,F,56.0,0.05,0.5666666666666667,0.95,0.0,0.0
43623,5856806,Test,F,61.5,0.08333333333333333,0.1,0.3,0.8666666666666667,1.35
43628,3156446,Test,U,36.5,0.2,0.16666666666666666,1.2333333333333334,0.3333333333333333,1.9333333333333333
43633,4467580,Test,U,28.0,1.2,0.0,0.0,0.0,0.0
43637,629539,Test,U,58.5,0.23333333333333334,0.2833333333333333,0.48333333333333334,1.1166666666666667,2.1166666666666667
43642,384371,Control,U,27.0,0.15,0.2,1.1666666666666667,0.0,0.0
43646,9073461,Test,F,65.0,0.2833333333333333,3.55,0.6666666666666666,0.0,0.0
43653,7508843,Control,U,29.5,0.18333333333333332,0.55,0.5333333333333333,0.8166666666666667,2.0833333333333335
43658,3300089,Test,U,30.5,0.15,0.08333333333333333,0.9333333333333333,1.1166666666666667,2.283333333333333
43663,6479623,Test,M,30.5,1.8666666666666667,0.48333333333333334,5.316666666666666,378.3666666666667,385.65
43672,6024480,Test,U,25.5,7.116666666666666,3.8333333333333335,2.066666666666667,0.4666666666666667,6.533333333333333
43685,7204661,Test,F,44.5,0.38333333333333336,1.9333333333333333,1.5166666666666666,3.4,7.233333333333333
43694,690815,Test,F,60.5,0.85,1.3,0.8833333333333333,6660.216666666666,6663.25
43701,8345304,Test,U,30.0,1.1333333333333333,1.0333333333333334,0.0,0.0,0.0
43708,8178704,Test,U,55.0,7.516666666666667,20.633333333333333,7.733333333333333,2.25,16.05
43729,9878162,Control,U,43.5,0.5166666666666667,0.1,1.1333333333333333,1.0,2.75
43734,3647426,Test,U,24.0,0.8,1.9333333333333333,7.533333333333333,3.566666666666667,13.833333333333334
43742,2086391,Test,F,43.5,4.583333333333333,4.883333333333334,12.583333333333334,6.483333333333333,28.533333333333335
43749,8688236,Test,M,59.0,32.75,11.233333333333333,1.35,0.0,0.0
43769,305572,Control,M,44.5,1.0833333333333333,3.85,1.45,4.45,10.833333333333334
43774,2619562,Control,M,34.5,0.23333333333333334,0.45,0.5666666666666667,0.7666666666666667,2.0166666666666666
43779,474067,Control,U,27.5,0.4,0.1,1.25,0.9,2.65
43784,6045479,Control,F,63.5,8.4,1.0333333333333334,2.1,1.45,2.683333333333333
43795,6233602,Control,M,73.5,0.9833333333333333,0.7166666666666667,0.43333333333333335,5.2,7.333333333333333
43800,8994880,Test,F,67.5,1.8,0.5333333333333333,1.1166666666666667,1.75,5.2
43805,6594813,Control,F,51.0,0.2,0.11666666666666667,0.3,0.9333333333333333,1.4333333333333333
43812,825443,Test,F,42.5,0.21666666666666667,0.7,1.35,0.55,2.816666666666667
43817,1285361,Test,F,43.5,0.13333333333333333,0.15,2.2333333333333334,0.36666666666666664,2.8833333333333333
43822,8546815,Test,F,52.5,0.8,1.0,1.55,17056.433333333334,11235.616666666667
43837,8469085,Control,F,49.0,2.95,1.2666666666666666,1.0333333333333334,0.36666666666666664,4.333333333333333
43846,8708231,Test,F,44.0,2.9833333333333334,0.2833333333333333,1.7166666666666666,0.0,0.0
43861,9958628,Test,U,49.0,0.6,1.0833333333333333,2.4,0.0,0.0
43867,7705954,Test,U,44.0,0.21666666666666667,0.75,1.7666666666666666,5.2,7.933333333333334
43872,9506767,Test,U,40.0,0.16666666666666666,0.5666666666666667,1.2666666666666666,0.0,0.0
43880,8429235,Control,U,69.0,1.5333333333333334,0.0,0.0,0.0,0.0
43883,571423,Control,U,24.0,1.1,0.23333333333333334,0.0,0.0,0.0
43888,3040274,Control,F,57.0,0.15,0.6,0.0,0.0,0.0
43892,869773,Test,F,64.0,0.23333333333333334,0.0,0.0,0.0,0.0
43902,6902929,Test,U,26.0,0.26666666666666666,0.5,0.0,0.0,0.0
43909,6036790,Test,F,39.5,0.25,0.43333333333333335,1.1333333333333333,0.9666666666666667,2.7
43918,5467350,Control,F,62.0,1.2,2.3833333333333333,0.95,0.95,2.216666666666667
43929,6507094,Test,M,45.5,0.26666666666666666,1.5666666666666667,0.6166666666666667,1836.5333333333333,1838.9833333333333
43935,8998625,Test,U,58.0,0.2,0.38333333333333336,2.7666666666666666,0.0,0.0
43941,9998851,Test,U,23.5,0.11666666666666667,0.43333333333333335,1.6833333333333333,0.5166666666666667,2.75
43946,5328613,Test,U,64.5,0.2,0.38333333333333336,0.8166666666666667,220.63333333333333,221.88333333333333
43954,2153182,Control,M,27.5,5.283333333333333,0.4166666666666667,1.25,2.0166666666666666,4.966666666666667
43963,1908974,Test,U,21.5,0.06666666666666667,0.16666666666666666,1.0666666666666667,0.26666666666666666,1.5666666666666667
43968,7666519,Control,U,32.5,0.16666666666666666,0.43333333333333335,3.5833333333333335,0.9,5.083333333333333
43975,7465057,Control,U,54.5,0.4,0.5,1.6,0.55,3.05
43980,2207194,Control,U,47.5,0.13333333333333333,0.2833333333333333,2.2666666666666666,3.9,6.583333333333333
43986,8723312,Control,M,43.0,0.25,0.6333333333333333,2.816666666666667,1.4,5.1
43992,6720918,Control,F,61.5,0.4,0.11666666666666667,0.5166666666666667,1.1,2.1333333333333333
43997,1994638,Test,U,60.0,5.133333333333334,0.7,2.5,0.0,0.0
44011,122093,Test,M,59.0,0.06666666666666667,0.18333333333333332,3.8,0.0,0.0
44016,654632,Test,M,23.5,0.1,0.5833333333333334,0.9,0.7,2.283333333333333
44021,6662507,Test,F,55.0,0.2,0.48333333333333334,1.0666666666666667,1.6166666666666667,3.3666666666666667
44026,3715453,Test,M,68.5,0.3,0.7333333333333333,0.7666666666666667,0.6333333333333333,2.433333333333333
44031,4537456,Control,F,65.0,1.2666666666666666,0.8833333333333333,0.55,0.0,0.0
44039,3886087,Test,U,68.0,0.13333333333333333,0.0,0.0,0.0,0.0
44042,1255996,Test,U,56.0,0.25,0.13333333333333333,1.1166666666666667,0.3333333333333333,1.6333333333333333
44051,1137754,Control,F,39.5,0.38333333333333336,0.9333333333333333,1.5666666666666667,4.1,6.983333333333333
44056,3333833,Control,F,49.0,0.08333333333333333,5.15,0.0,0.0,0.0
44060,9013747,Test,F,61.0,2.7,0.4,2.8833333333333333,0.0,0.0
44077,1703992,Test,F,41.5,0.23333333333333334,0.36666666666666664,2.6166666666666667,3.45,6.666666666666667
44083,9228904,Control,F,75.0,1.0166666666666666,0.13333333333333333,0.8833333333333333,4.766666666666667,6.8
44090,1604338,Control,F,52.5,0.25,0.7,1.5666666666666667,1.95,4.466666666666667
44095,7857352,Test,U,52.0,0.21666666666666667,0.13333333333333333,0.9,0.6833333333333333,1.9333333333333333
44102,6218062,Test,U,28.5,0.55,0.23333333333333334,1.85,8.133333333333333,10.766666666666667
44108,4551179,Control,U,27.0,0.26666666666666666,0.4,0.0,0.0,0.0
44113,1313182,Test,F,33.0,0.15,0.38333333333333336,0.9666666666666667,0.35,1.85
44118,8137173,Test,F,67.0,3.783333333333333,2.2,6.316666666666666,0.0,0.0
44133,3727435,Control,M,32.5,0.25,0.23333333333333334,3.2666666666666666,1.0166666666666666,4.766666666666667
44138,2472691,Control,M,40.5,0.5833333333333334,1.3833333333333333,1.15,1.65,4.55
44147,3281716,Test,U,39.5,0.43333333333333335,0.16666666666666666,2.8833333333333333,6.683333333333334,10.166666666666666
44152,6920114,Test,M,69.5,0.5666666666666667,0.21666666666666667,0.6,1.1666666666666667,2.1
44160,664972,Test,F,56.0,0.1,0.5666666666666667,0.0,0.0,0.0
44163,6027623,Test,U,38.5,0.11666666666666667,1.15,2.683333333333333,1.3833333333333333,5.333333333333333
44170,6508726,Control,M,38.0,0.16666666666666666,0.43333333333333335,3.1,0.4666666666666667,2.9166666666666665
44184,2769340,Test,F,44.0,0.16666666666666666,0.4666666666666667,0.9166666666666666,0.0,0.0
44188,9726561,Test,M,45.5,0.85,1.3666666666666667,1.2,1582.1,1583.9666666666667
44198,3776070,Test,F,60.0,0.6333333333333333,0.0,0.0,0.0,0.0
44201,280881,Test,M,59.5,0.13333333333333333,0.8666666666666667,1.2,3.8333333333333335,6.033333333333333
44207,6053952,Test,F,54.0,0.16666666666666666,0.0,0.0,0.0,0.0
44211,5025313,Test,U,56.0,2.3666666666666667,1.3333333333333333,1.6,3.433333333333333,8.733333333333333
44216,5238994,Test,F,51.5,0.18333333333333332,0.3,0.9833333333333333,0.36666666666666664,1.7166666666666666
44223,5142413,Control,U,24.0,0.7,0.08333333333333333,1.7333333333333334,1.5166666666666666,3.4
44231,5256696,Test,F,47.0,0.08333333333333333,0.2,5.416666666666667,96.61666666666666,102.31666666666666
44242,9386447,Control,U,30.5,0.3333333333333333,0.13333333333333333,1.0833333333333333,3.8833333333333333,5.433333333333334
44249,1121524,Test,F,63.0,0.36666666666666664,0.0,0.0,0.0,0.0
44252,1022124,Control,F,61.0,10.283333333333333,1.0833333333333333,0.0,0.0,0.0
44258,7763295,Test,M,50.5,0.18333333333333332,0.4166666666666667,3.85,1.0,5.45
44263,1384555,Control,F,46.5,0.48333333333333334,1.8833333333333333,0.05,1.3166666666666667,3.7333333333333334
44269,3451908,Test,M,64.5,0.1,1.1,0.6,5437.0,5438.8
44275,2903686,Test,F,52.5,0.5,0.48333333333333334,1.0166666666666666,0.8333333333333334,2.8333333333333335
44282,2282363,Test,M,55.5,0.15,0.6833333333333333,3.566666666666667,0.5333333333333333,4.933333333333334
44292,3173824,Control,F,21.5,0.43333333333333335,0.4166666666666667,2.05,0.38333333333333336,1.1
44303,3468586,Test,U,54.5,0.15,0.16666666666666666,2.283333333333333,0.8166666666666667,3.316666666666667
44310,7738024,Control,U,30.5,0.26666666666666666,0.3,2.033333333333333,0.9833333333333333,3.5833333333333335
